,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,Kumasi Abatua,2023-10-30T11:47:37.000,6.6601704,-1.6047076,88.0,11.0,13.0,12.0,52.0
2,Kumasi Abatua,2023-10-30T11:47:38.000,6.6601704,-1.6047076,88.0,10.0,11.0,10.0,48.0
3,Kumasi Abatua,2023-10-30T11:47:39.000,6.6601704,-1.6047076,88.0,10.0,11.0,10.0,48.0
4,Kumasi Abatua,2023-10-30T11:47:40.000,6.6601704,-1.6047076,88.0,8.0,10.0,9.0,48.0
5,Kumasi Abatua,2023-10-30T11:47:41.000,6.6601704,-1.6047076,88.0,10.0,11.0,10.0,48.0
6,Kumasi Abatua,2023-10-30T11:47:42.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
7,Kumasi Abatua,2023-10-30T11:47:43.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
8,Kumasi Abatua,2023-10-30T11:47:44.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
9,Kumasi Abatua,2023-10-30T11:47:45.000,6.6601704,-1.6047076,88.0,8.0,10.0,9.0,48.0
10,Kumasi Abatua,2023-10-30T11:47:46.000,6.6601704,-1.6047076,88.0,8.0,10.0,9.0,48.0
11,Kumasi Abatua,2023-10-30T11:47:47.000,6.6601704,-1.6047076,88.0,10.0,11.0,10.0,48.0
12,Kumasi Abatua,2023-10-30T11:47:48.000,6.6601704,-1.6047076,88.0,10.0,11.0,10.0,48.0
13,Kumasi Abatua,2023-10-30T11:47:49.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
14,Kumasi Abatua,2023-10-30T11:47:50.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
15,Kumasi Abatua,2023-10-30T11:47:51.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
16,Kumasi Abatua,2023-10-30T11:47:52.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
17,Kumasi Abatua,2023-10-30T11:47:53.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
18,Kumasi Abatua,2023-10-30T11:47:54.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
19,Kumasi Abatua,2023-10-30T11:47:55.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
20,Kumasi Abatua,2023-10-30T11:47:56.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
21,Kumasi Abatua,2023-10-30T11:47:57.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
22,Kumasi Abatua,2023-10-30T11:47:58.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
23,Kumasi Abatua,2023-10-30T11:47:59.000,6.6601704,-1.6047076,88.0,11.0,12.0,12.0,48.0
24,Kumasi Abatua,2023-10-30T11:48:00.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
25,Kumasi Abatua,2023-10-30T11:48:01.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
26,Kumasi Abatua,2023-10-30T11:48:02.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
27,Kumasi Abatua,2023-10-30T11:48:03.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
28,Kumasi Abatua,2023-10-30T11:48:04.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
29,Kumasi Abatua,2023-10-30T11:48:05.000,6.6601704,-1.6047076,88.0,12.0,13.0,13.0,48.0
30,Kumasi Abatua,2023-10-30T11:48:06.000,6.66017,-1.6047082,88.0,12.0,13.0,13.0,48.0
31,Kumasi Abatua,2023-10-30T11:48:07.000,6.660172,-1.6047079,88.0,12.0,13.0,13.0,48.0
32,Kumasi Abatua,2023-10-30T11:48:08.000,6.6601754,-1.6047056,88.0,11.0,12.0,12.0,48.0
33,Kumasi Abatua,2023-10-30T11:48:09.000,6.6601721,-1.6047169,88.0,11.0,12.0,12.0,48.0
34,Kumasi Abatua,2023-10-30T11:48:10.000,6.660168,-1.6047274,88.0,11.0,12.0,12.0,48.0
35,Kumasi Abatua,2023-10-30T11:48:11.000,6.6601641,-1.6047372,88.0,12.0,13.0,13.0,48.0
36,Kumasi Abatua,2023-10-30T11:48:12.000,6.6601631,-1.6047397,88.0,12.0,13.0,13.0,48.0
37,Kumasi Abatua,2023-10-30T11:48:13.000,6.6601627,-1.6047404,88.0,12.0,13.0,13.0,48.0
38,Kumasi Abatua,2023-10-30T11:48:14.000,6.6601626,-1.6047406,88.0,12.0,13.0,13.0,48.0
39,Kumasi Abatua,2023-10-30T11:48:15.000,6.6601626,-1.6047406,88.0,11.0,12.0,12.0,47.0
40,Kumasi Abatua,2023-10-30T11:48:16.000,6.6601626,-1.6047401,88.0,11.0,12.0,12.0,47.0
41,Kumasi Abatua,2023-10-30T11:48:17.000,6.6601635,-1.6047399,88.0,11.0,12.0,12.0,47.0
42,Kumasi Abatua,2023-10-30T11:48:18.000,6.6601635,-1.6047399,88.0,11.0,12.0,12.0,47.0
43,Kumasi Abatua,2023-10-30T11:48:19.000,6.6601639,-1.6047401,88.0,11.0,12.0,12.0,47.0
44,Kumasi Abatua,2023-10-30T11:48:20.000,6.660164,-1.6047403,88.0,11.0,12.0,12.0,47.0
45,Kumasi Abatua,2023-10-30T11:48:21.000,6.660164,-1.6047403,88.0,11.0,12.0,12.0,47.0
46,Kumasi Abatua,2023-10-30T11:48:22.000,6.6601645,-1.6047409,88.0,12.0,13.0,13.0,47.0
47,Kumasi Abatua,2023-10-30T11:48:23.000,6.6601645,-1.6047414,88.0,12.0,13.0,13.0,47.0
48,Kumasi Abatua,2023-10-30T11:48:24.000,6.6601643,-1.6047417,88.0,12.0,13.0,13.0,47.0
49,Kumasi Abatua,2023-10-30T11:48:25.000,6.6601642,-1.6047417,88.0,12.0,13.0,13.0,47.0
50,Kumasi Abatua,2023-10-30T11:48:26.000,6.6601642,-1.6047417,88.0,12.0,13.0,13.0,47.0
51,Kumasi Abatua,2023-10-30T11:48:27.000,6.660164,-1.6047426,88.0,12.0,13.0,13.0,47.0
52,Kumasi Abatua,2023-10-30T11:48:28.000,6.660164,-1.6047426,88.0,12.0,13.0,13.0,47.0
53,Kumasi Abatua,2023-10-30T11:48:29.000,6.6601632,-1.6047466,88.0,12.0,13.0,13.0,47.0
54,Kumasi Abatua,2023-10-30T11:48:30.000,6.6601633,-1.604748,88.0,12.0,13.0,13.0,47.0
55,Kumasi Abatua,2023-10-30T11:48:31.000,6.6601627,-1.6047499,88.0,12.0,13.0,13.0,47.0
56,Kumasi Abatua,2023-10-30T11:48:32.000,6.6601627,-1.6047499,88.0,12.0,13.0,13.0,47.0
57,Kumasi Abatua,2023-10-30T11:48:33.000,6.6601611,-1.6047522,88.0,12.0,13.0,13.0,47.0
58,Kumasi Abatua,2023-10-30T11:48:34.000,6.6601605,-1.6047533,88.0,12.0,13.0,13.0,47.0
59,Kumasi Abatua,2023-10-30T11:48:35.000,6.6601603,-1.6047545,88.0,11.0,12.0,12.0,47.0
60,Kumasi Abatua,2023-10-30T11:48:36.000,6.6601603,-1.6047545,88.0,11.0,12.0,12.0,47.0
61,Kumasi Abatua,2023-10-30T11:48:37.000,6.6601599,-1.6047559,88.0,11.0,12.0,12.0,47.0
62,Kumasi Abatua,2023-10-30T11:48:38.000,6.6601601,-1.6047562,88.0,12.0,13.0,13.0,47.0
63,Kumasi Abatua,2023-10-30T11:48:39.000,6.6601603,-1.6047571,88.0,12.0,13.0,13.0,47.0
64,Kumasi Abatua,2023-10-30T11:48:40.000,6.6601603,-1.6047571,88.0,11.0,12.0,12.0,47.0
65,Kumasi Abatua,2023-10-30T11:48:41.000,6.6601589,-1.6047579,88.0,11.0,12.0,12.0,47.0
66,Kumasi Abatua,2023-10-30T11:48:42.000,6.6601577,-1.6047649,88.0,11.0,12.0,12.0,47.0
67,Kumasi Abatua,2023-10-30T11:48:43.000,6.6601564,-1.6047814,88.0,11.0,12.0,12.0,47.0
68,Kumasi Abatua,2023-10-30T11:48:44.000,6.6601565,-1.604782,88.0,11.0,12.0,12.0,47.0
69,Kumasi Abatua,2023-10-30T11:48:45.000,6.6601565,-1.604782,88.0,10.0,11.0,10.0,47.0
70,Kumasi Abatua,2023-10-30T11:48:46.000,6.6601567,-1.6047853,88.0,10.0,11.0,10.0,47.0
71,Kumasi Abatua,2023-10-30T11:48:47.000,6.6601562,-1.6047861,88.0,10.0,11.0,10.0,47.0
72,Kumasi Abatua,2023-10-30T11:48:48.000,6.6601595,-1.6047815,88.0,10.0,11.0,10.0,47.0
73,Kumasi Abatua,2023-10-30T11:48:49.000,6.6601671,-1.6047733,88.0,10.0,11.0,10.0,47.0
74,Kumasi Abatua,2023-10-30T11:48:50.000,6.6601727,-1.6047675,88.0,10.0,11.0,10.0,47.0
75,Kumasi Abatua,2023-10-30T11:48:51.000,6.6601769,-1.6047617,88.0,10.0,11.0,10.0,47.0
76,Kumasi Abatua,2023-10-30T11:48:52.000,6.6601786,-1.604755,88.0,8.0,10.0,9.0,47.0
77,Kumasi Abatua,2023-10-30T11:48:53.000,6.6601786,-1.604755,88.0,8.0,10.0,9.0,47.0
78,Kumasi Abatua,2023-10-30T11:48:54.000,6.6601613,-1.6047852,88.0,8.0,10.0,9.0,47.0
79,Kumasi Abatua,2023-10-30T11:48:55.000,6.6601568,-1.6047923,88.0,10.0,11.0,10.0,47.0
80,Kumasi Abatua,2023-10-30T11:48:56.000,6.6601568,-1.6047923,88.0,10.0,11.0,10.0,47.0
81,Kumasi Abatua,2023-10-30T11:48:57.000,6.6601516,-1.604799,88.0,10.0,11.0,10.0,47.0
82,Kumasi Abatua,2023-10-30T11:48:58.000,6.6601479,-1.6048016,88.0,10.0,11.0,10.0,47.0
83,Kumasi Abatua,2023-10-30T11:48:59.000,6.6601457,-1.6048022,88.0,10.0,11.0,10.0,47.0
84,Kumasi Abatua,2023-10-30T11:49:00.000,6.6601457,-1.6048022,88.0,10.0,11.0,10.0,47.0
85,Kumasi Abatua,2023-10-30T11:49:01.000,6.6601474,-1.6048039,88.0,10.0,11.0,10.0,46.0
86,Kumasi Abatua,2023-10-30T11:49:02.000,6.6601505,-1.604804,88.0,10.0,11.0,10.0,46.0
87,Kumasi Abatua,2023-10-30T11:49:03.000,6.6601478,-1.6047996,88.0,10.0,11.0,10.0,46.0
88,Kumasi Abatua,2023-10-30T11:49:04.000,6.6601478,-1.6047996,88.0,8.0,10.0,9.0,46.0
89,Kumasi Abatua,2023-10-30T11:49:05.000,6.6601463,-1.6047973,88.0,8.0,10.0,9.0,46.0
90,Kumasi Abatua,2023-10-30T11:49:06.000,6.6601454,-1.6047961,88.0,8.0,10.0,9.0,46.0
91,Kumasi Abatua,2023-10-30T11:49:07.000,6.6601448,-1.6047958,88.0,8.0,10.0,9.0,46.0
92,Kumasi Abatua,2023-10-30T11:49:08.000,6.6601437,-1.604795,88.0,8.0,10.0,9.0,46.0
93,Kumasi Abatua,2023-10-30T11:49:09.000,6.6601437,-1.604795,88.0,8.0,10.0,9.0,46.0
94,Kumasi Abatua,2023-10-30T11:49:10.000,6.6601436,-1.6047953,88.0,10.0,11.0,10.0,46.0
95,Kumasi Abatua,2023-10-30T11:49:11.000,6.6601431,-1.6047972,88.0,10.0,11.0,10.0,46.0
96,Kumasi Abatua,2023-10-30T11:49:12.000,6.6601431,-1.6047972,88.0,10.0,11.0,10.0,46.0
97,Kumasi Abatua,2023-10-30T11:49:13.000,6.6601404,-1.6048023,88.0,10.0,11.0,10.0,46.0
98,Kumasi Abatua,2023-10-30T11:49:14.000,6.6601398,-1.6048042,88.0,10.0,11.0,10.0,46.0
99,Kumasi Abatua,2023-10-30T11:49:15.000,6.6601386,-1.6048074,88.0,11.0,12.0,12.0,46.0
100,Kumasi Abatua,2023-10-30T11:49:16.000,6.6601384,-1.6048093,88.0,11.0,12.0,12.0,46.0
101,Kumasi Abatua,2023-10-30T11:49:17.000,6.6601384,-1.6048093,88.0,11.0,12.0,12.0,46.0
102,Kumasi Abatua,2023-10-30T11:49:18.000,6.6601373,-1.6048121,89.0,11.0,12.0,12.0,46.0
103,Kumasi Abatua,2023-10-30T11:49:19.000,6.6601297,-1.6048389,88.0,11.0,12.0,12.0,46.0
104,Kumasi Abatua,2023-10-30T11:49:20.000,6.6601297,-1.6048389,88.0,11.0,12.0,12.0,46.0
105,Kumasi Abatua,2023-10-30T11:49:21.000,6.660126,-1.6048538,88.0,11.0,12.0,12.0,46.0
106,Kumasi Abatua,2023-10-30T11:49:22.000,6.6601242,-1.6048605,88.0,11.0,12.0,12.0,46.0
107,Kumasi Abatua,2023-10-30T11:49:23.000,6.6601212,-1.6048733,88.0,12.0,13.0,13.0,46.0
108,Kumasi Abatua,2023-10-30T11:49:24.000,6.6601212,-1.6048733,88.0,12.0,13.0,13.0,46.0
109,Kumasi Abatua,2023-10-30T11:49:25.000,6.6601194,-1.604884,88.0,12.0,13.0,13.0,46.0
110,Kumasi Abatua,2023-10-30T11:49:26.000,6.6601182,-1.6048918,88.0,12.0,13.0,13.0,46.0
111,Kumasi Abatua,2023-10-30T11:49:27.000,6.6601173,-1.6048969,88.0,12.0,13.0,13.0,46.0
112,Kumasi Abatua,2023-10-30T11:49:28.000,6.6601173,-1.6048969,89.0,12.0,13.0,13.0,46.0
113,Kumasi Abatua,2023-10-30T11:49:29.000,6.6601161,-1.6049038,88.0,12.0,13.0,13.0,46.0
114,Kumasi Abatua,2023-10-30T11:49:30.000,6.6601159,-1.6049059,89.0,11.0,12.0,12.0,46.0
115,Kumasi Abatua,2023-10-30T11:49:31.000,6.6601155,-1.6049075,89.0,11.0,12.0,12.0,46.0
116,Kumasi Abatua,2023-10-30T11:49:32.000,6.6601153,-1.6049093,89.0,11.0,12.0,12.0,46.0
117,Kumasi Abatua,2023-10-30T11:49:33.000,6.6601153,-1.6049093,89.0,11.0,12.0,12.0,46.0
118,Kumasi Abatua,2023-10-30T11:49:34.000,6.6601148,-1.6049109,89.0,11.0,12.0,12.0,46.0
119,Kumasi Abatua,2023-10-30T11:49:35.000,6.660114,-1.6049126,89.0,11.0,12.0,12.0,46.0
120,Kumasi Abatua,2023-10-30T11:49:36.000,6.6601131,-1.6049144,89.0,11.0,12.0,12.0,46.0
121,Kumasi Abatua,2023-10-30T11:49:37.000,6.6601131,-1.6049144,89.0,11.0,12.0,12.0,46.0
122,Kumasi Abatua,2023-10-30T11:49:38.000,6.6601129,-1.6049166,89.0,11.0,12.0,12.0,46.0
123,Kumasi Abatua,2023-10-30T11:49:39.000,6.6601126,-1.6049182,89.0,11.0,12.0,12.0,46.0
124,Kumasi Abatua,2023-10-30T11:49:40.000,6.6601126,-1.6049182,89.0,10.0,11.0,10.0,46.0
125,Kumasi Abatua,2023-10-30T11:49:41.000,6.660113,-1.6049186,89.0,10.0,11.0,10.0,46.0
126,Kumasi Abatua,2023-10-30T11:49:42.000,6.6601133,-1.6049179,89.0,10.0,11.0,10.0,46.0
127,Kumasi Abatua,2023-10-30T11:49:43.000,6.6601133,-1.6049179,89.0,10.0,11.0,10.0,46.0
128,Kumasi Abatua,2023-10-30T11:49:44.000,6.6601128,-1.604919,89.0,10.0,11.0,10.0,46.0
129,Kumasi Abatua,2023-10-30T11:49:45.000,6.6601126,-1.6049195,89.0,10.0,11.0,10.0,46.0
130,Kumasi Abatua,2023-10-30T11:49:46.000,6.6601121,-1.6049186,89.0,11.0,12.0,12.0,46.0
131,Kumasi Abatua,2023-10-30T11:49:47.000,6.6601121,-1.6049186,89.0,11.0,12.0,12.0,46.0
132,Kumasi Abatua,2023-10-30T11:49:48.000,6.6601125,-1.6049185,89.0,11.0,12.0,12.0,46.0
133,Kumasi Abatua,2023-10-30T11:49:49.000,6.6601134,-1.6049191,89.0,11.0,12.0,12.0,46.0
134,Kumasi Abatua,2023-10-30T11:49:50.000,6.6601132,-1.6049197,89.0,11.0,12.0,12.0,46.0
135,Kumasi Abatua,2023-10-30T11:49:51.000,6.6601132,-1.6049197,89.0,11.0,12.0,12.0,46.0
136,Kumasi Abatua,2023-10-30T11:49:52.000,6.6601146,-1.6049231,89.0,11.0,12.0,12.0,46.0
137,Kumasi Abatua,2023-10-30T11:49:53.000,6.6601146,-1.6049248,89.0,11.0,12.0,12.0,46.0
138,Kumasi Abatua,2023-10-30T11:49:54.000,6.6601147,-1.6049262,89.0,11.0,12.0,12.0,46.0
139,Kumasi Abatua,2023-10-30T11:49:55.000,6.6601148,-1.6049272,89.0,11.0,12.0,12.0,46.0
140,Kumasi Abatua,2023-10-30T11:49:56.000,6.6601149,-1.6049295,89.0,11.0,12.0,12.0,46.0
141,Kumasi Abatua,2023-10-30T11:49:57.000,6.6601149,-1.6049295,89.0,11.0,12.0,12.0,46.0
142,Kumasi Abatua,2023-10-30T11:49:58.000,6.6601155,-1.604931,89.0,10.0,11.0,10.0,46.0
143,Kumasi Abatua,2023-10-30T11:49:59.000,6.6601156,-1.6049319,89.0,10.0,11.0,10.0,46.0
144,Kumasi Abatua,2023-10-30T11:50:00.000,6.6601159,-1.6049323,89.0,10.0,11.0,10.0,46.0
145,Kumasi Abatua,2023-10-30T11:50:01.000,6.6601165,-1.6049338,89.0,10.0,11.0,10.0,46.0
146,Kumasi Abatua,2023-10-30T11:50:02.000,6.6601165,-1.6049338,89.0,10.0,11.0,10.0,46.0
147,Kumasi Abatua,2023-10-30T11:50:03.000,6.6601173,-1.6049357,89.0,11.0,12.0,12.0,46.0
148,Kumasi Abatua,2023-10-30T11:50:04.000,6.6601179,-1.6049373,89.0,11.0,12.0,12.0,46.0
149,Kumasi Abatua,2023-10-30T11:50:05.000,6.6601181,-1.6049392,89.0,11.0,12.0,12.0,46.0
150,Kumasi Abatua,2023-10-30T11:50:06.000,6.6601181,-1.6049392,89.0,10.0,11.0,10.0,46.0
151,Kumasi Abatua,2023-10-30T11:50:07.000,6.6601196,-1.6049426,89.0,10.0,11.0,10.0,46.0
152,Kumasi Abatua,2023-10-30T11:50:08.000,6.6601204,-1.604945,89.0,10.0,11.0,10.0,46.0
153,Kumasi Abatua,2023-10-30T11:50:09.000,6.6601208,-1.6049462,89.0,10.0,11.0,10.0,46.0
154,Kumasi Abatua,2023-10-30T11:50:10.000,6.6601208,-1.6049462,89.0,11.0,12.0,12.0,46.0
155,Kumasi Abatua,2023-10-30T11:50:11.000,6.6601223,-1.6049491,89.0,11.0,12.0,12.0,46.0
156,Kumasi Abatua,2023-10-30T11:50:12.000,6.6601226,-1.6049511,89.0,11.0,12.0,12.0,46.0
157,Kumasi Abatua,2023-10-30T11:50:13.000,6.6601228,-1.6049534,89.0,11.0,12.0,12.0,46.0
158,Kumasi Abatua,2023-10-30T11:50:14.000,6.6601152,-1.6049595,89.0,12.0,13.0,13.0,46.0
159,Kumasi Abatua,2023-10-30T11:50:15.000,6.6601152,-1.6049595,89.0,11.0,12.0,12.0,46.0
160,Kumasi Abatua,2023-10-30T11:50:16.000,6.6601074,-1.6049671,89.0,11.0,12.0,12.0,46.0
161,Kumasi Abatua,2023-10-30T11:50:17.000,6.6601043,-1.6049717,89.0,11.0,12.0,12.0,45.0
162,Kumasi Abatua,2023-10-30T11:50:18.000,6.6601043,-1.6049717,89.0,11.0,12.0,12.0,45.0
163,Kumasi Abatua,2023-10-30T11:50:19.000,6.6601018,-1.6049776,89.0,12.0,13.0,13.0,45.0
164,Kumasi Abatua,2023-10-30T11:50:20.000,6.6601011,-1.6049796,89.0,11.0,12.0,12.0,45.0
165,Kumasi Abatua,2023-10-30T11:50:21.000,6.6601011,-1.6049796,89.0,11.0,12.0,12.0,45.0
166,Kumasi Abatua,2023-10-30T11:50:22.000,6.6601029,-1.6049746,89.0,11.0,12.0,12.0,45.0
167,Kumasi Abatua,2023-10-30T11:50:23.000,6.6601058,-1.6049665,89.0,11.0,12.0,12.0,45.0
168,Kumasi Abatua,2023-10-30T11:50:24.000,6.6601074,-1.6049605,89.0,10.0,11.0,10.0,45.0
169,Kumasi Abatua,2023-10-30T11:50:25.000,6.6601096,-1.6049582,89.0,10.0,11.0,10.0,45.0
170,Kumasi Abatua,2023-10-30T11:50:26.000,6.6601139,-1.604959,89.0,8.0,10.0,9.0,45.0
171,Kumasi Abatua,2023-10-30T11:50:27.000,6.6601139,-1.604959,89.0,8.0,10.0,9.0,45.0
172,Kumasi Abatua,2023-10-30T11:50:28.000,6.6601168,-1.6049643,89.0,10.0,11.0,10.0,45.0
173,Kumasi Abatua,2023-10-30T11:50:29.000,6.6601168,-1.6049643,89.0,10.0,11.0,10.0,45.0
174,Kumasi Abatua,2023-10-30T11:50:30.000,6.6601159,-1.6049687,89.0,10.0,11.0,10.0,45.0
175,Kumasi Abatua,2023-10-30T11:50:31.000,6.6601157,-1.6049702,89.0,10.0,11.0,10.0,45.0
176,Kumasi Abatua,2023-10-30T11:50:32.000,6.6601155,-1.6049715,89.0,10.0,11.0,10.0,45.0
177,Kumasi Abatua,2023-10-30T11:50:33.000,6.6601152,-1.6049735,89.0,10.0,11.0,10.0,45.0
178,Kumasi Abatua,2023-10-30T11:50:34.000,6.6601132,-1.604973,89.0,10.0,11.0,10.0,45.0
179,Kumasi Abatua,2023-10-30T11:50:35.000,6.6601146,-1.6049802,89.0,10.0,11.0,10.0,45.0
180,Kumasi Abatua,2023-10-30T11:50:36.000,6.6601146,-1.6049802,89.0,10.0,11.0,10.0,45.0
181,Kumasi Abatua,2023-10-30T11:50:37.000,6.6601133,-1.604982,89.0,10.0,11.0,10.0,45.0
182,Kumasi Abatua,2023-10-30T11:50:38.000,6.660113,-1.6049839,89.0,11.0,12.0,12.0,45.0
183,Kumasi Abatua,2023-10-30T11:50:39.000,6.6601122,-1.6049843,89.0,10.0,11.0,10.0,45.0
184,Kumasi Abatua,2023-10-30T11:50:40.000,6.6600975,-1.6049802,89.0,11.0,12.0,12.0,45.0
185,Kumasi Abatua,2023-10-30T11:50:41.000,6.6600975,-1.6049802,89.0,11.0,12.0,12.0,45.0
186,Kumasi Abatua,2023-10-30T11:50:42.000,6.6600777,-1.6049772,89.0,11.0,12.0,12.0,45.0
187,Kumasi Abatua,2023-10-30T11:50:43.000,6.6600689,-1.6049767,89.0,12.0,13.0,13.0,45.0
188,Kumasi Abatua,2023-10-30T11:50:44.000,6.6600625,-1.6049763,89.0,12.0,13.0,13.0,45.0
189,Kumasi Abatua,2023-10-30T11:50:45.000,6.6600625,-1.6049763,89.0,13.0,14.0,14.0,45.0
190,Kumasi Abatua,2023-10-30T11:50:46.000,6.6600584,-1.6049759,89.0,13.0,14.0,14.0,45.0
191,Kumasi Abatua,2023-10-30T11:50:47.000,6.6600565,-1.604976,89.0,12.0,13.0,13.0,45.0
192,Kumasi Abatua,2023-10-30T11:50:48.000,6.6600565,-1.604976,89.0,12.0,13.0,13.0,45.0
193,Kumasi Abatua,2023-10-30T11:50:49.000,6.6600536,-1.6049758,89.0,11.0,12.0,12.0,45.0
194,Kumasi Abatua,2023-10-30T11:50:50.000,6.6600508,-1.6049749,89.0,11.0,12.0,12.0,45.0
195,Kumasi Abatua,2023-10-30T11:50:51.000,6.6600501,-1.6049723,89.0,11.0,12.0,12.0,45.0
196,Kumasi Abatua,2023-10-30T11:50:52.000,6.6600501,-1.6049723,89.0,12.0,13.0,13.0,45.0
197,Kumasi Abatua,2023-10-30T11:50:53.000,6.6600492,-1.60497,89.0,12.0,13.0,13.0,45.0
198,Kumasi Abatua,2023-10-30T11:50:54.000,6.6600491,-1.6049661,89.0,11.0,12.0,12.0,45.0
199,Kumasi Abatua,2023-10-30T11:50:55.000,6.6600504,-1.6049591,89.0,11.0,12.0,12.0,45.0
200,Kumasi Abatua,2023-10-30T11:50:56.000,6.6600552,-1.6049483,89.0,11.0,12.0,12.0,45.0
201,Kumasi Abatua,2023-10-30T11:50:57.000,6.6600541,-1.604948,89.0,11.0,12.0,12.0,45.0
202,Kumasi Abatua,2023-10-30T11:50:58.000,6.6600523,-1.6049484,89.0,11.0,12.0,12.0,45.0
203,Kumasi Abatua,2023-10-30T11:50:59.000,6.6600509,-1.6049477,89.0,11.0,12.0,12.0,45.0
204,Kumasi Abatua,2023-10-30T11:51:00.000,6.6600614,-1.6049252,89.0,11.0,12.0,12.0,45.0
205,Kumasi Abatua,2023-10-30T11:51:01.000,6.660064,-1.604919,89.0,12.0,13.0,13.0,45.0
206,Kumasi Abatua,2023-10-30T11:51:02.000,6.6600653,-1.6049161,89.0,12.0,13.0,13.0,45.0
207,Kumasi Abatua,2023-10-30T11:51:03.000,6.660066,-1.6049146,89.0,12.0,13.0,13.0,45.0
208,Kumasi Abatua,2023-10-30T11:51:04.000,6.6600664,-1.6049138,89.0,12.0,13.0,13.0,45.0
209,Kumasi Abatua,2023-10-30T11:51:05.000,6.6600666,-1.6049134,89.0,12.0,13.0,13.0,45.0
210,Kumasi Abatua,2023-10-30T11:51:06.000,6.6600667,-1.6049131,89.0,12.0,13.0,13.0,45.0
211,Kumasi Abatua,2023-10-30T11:51:07.000,6.6600668,-1.604913,89.0,12.0,13.0,13.0,45.0
212,Kumasi Abatua,2023-10-30T11:51:08.000,6.6600668,-1.604913,89.0,12.0,13.0,13.0,45.0
213,Kumasi Abatua,2023-10-30T11:51:09.000,6.6600612,-1.6049197,89.0,12.0,13.0,13.0,45.0
214,Kumasi Abatua,2023-10-30T11:51:10.000,6.6600599,-1.6049204,89.0,12.0,13.0,13.0,45.0
215,Kumasi Abatua,2023-10-30T11:51:11.000,6.6600576,-1.6049202,89.0,12.0,13.0,13.0,45.0
216,Kumasi Abatua,2023-10-30T11:51:12.000,6.6600576,-1.6049202,89.0,12.0,13.0,13.0,45.0
217,Kumasi Abatua,2023-10-30T11:51:13.000,6.6600524,-1.6049194,89.0,12.0,13.0,13.0,45.0
218,Kumasi Abatua,2023-10-30T11:51:14.000,6.6600524,-1.6049194,89.0,12.0,13.0,13.0,45.0
219,Kumasi Abatua,2023-10-30T11:51:15.000,6.6600539,-1.6049177,89.0,12.0,13.0,13.0,45.0
220,Kumasi Abatua,2023-10-30T11:51:16.000,6.6600487,-1.6049162,89.0,12.0,13.0,13.0,45.0
221,Kumasi Abatua,2023-10-30T11:51:17.000,6.6600484,-1.6049159,89.0,13.0,14.0,14.0,45.0
222,Kumasi Abatua,2023-10-30T11:51:18.000,6.6600484,-1.6049159,89.0,13.0,14.0,14.0,45.0
223,Kumasi Abatua,2023-10-30T11:51:19.000,6.6600423,-1.6049131,89.0,12.0,13.0,13.0,45.0
224,Kumasi Abatua,2023-10-30T11:51:20.000,6.6600411,-1.6049108,89.0,12.0,13.0,13.0,45.0
225,Kumasi Abatua,2023-10-30T11:51:21.000,6.6600411,-1.6049108,89.0,12.0,13.0,13.0,45.0
